alignment_variant_reference,cluster_id_30,n_samples_reference,n_residues_reference,global_mae_cluster_mean_reference,perturbed_auroc_cluster_mean_reference,perturbed_auprc_cluster_mean_reference,mae_shell_0_cluster_mean_reference,mae_shell_1_cluster_mean_reference,mae_shell_2_cluster_mean_reference,mae_shell_3_cluster_mean_reference,mae_shell_4_cluster_mean_reference,shell_mae_cluster_mean_reference,alignment_variant_candidate,n_samples_candidate,n_residues_candidate,global_mae_cluster_mean_candidate,perturbed_auroc_cluster_mean_candidate,perturbed_auprc_cluster_mean_candidate,mae_shell_0_cluster_mean_candidate,mae_shell_1_cluster_mean_candidate,mae_shell_2_cluster_mean_candidate,mae_shell_3_cluster_mean_candidate,mae_shell_4_cluster_mean_candidate,shell_mae_cluster_mean_candidate,diff_shell_mae,diff_perturbed_auprc,improved_shell_mae,reference,candidate
kabsch_exclude_4A,1mjy_A,57,9975,0.39529421706798307,0.5440766838218536,0.20118459303340966,0.37610177113538423,0.45647851011732166,0.48118727442018594,0.5072325551273944,0.33505856781488663,0.43121173572303456,tmalign,57,9975,7376.492863607425,0.6573749122631104,0.9998880859046779,7442.433209410885,6818.675754817207,5165.417880087308,5740.26737686405,8402.280590163304,6713.8149622685505,6713.383750532827,0.7987034928712683,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,8eqo_B,6104,1147390,0.42670684987953433,0.7266350564819508,0.3888949659751741,0.7237065424459764,0.41884232172467817,0.3645001991927404,0.3713020444764266,0.4518557576817364,0.4660413731043116,tmalign,6104,1147390,423.4601762936462,0.47413266070129084,0.9966047238699935,368.76825315861606,384.6661537391,404.3045679671353,407.0423792882209,437.7253789980605,400.5013466302266,400.0353052571223,0.6077097578948194,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,4p4h_A,16,3008,0.3882353709158587,0.6402943713544662,0.27828408355376955,0.2463720335314671,0.18382365442812443,0.23243170226020599,0.3875851479330749,0.422461189407914,0.2945347455121573,tmalign,16,3008,1148.6974516062542,0.5,0.9983377659574468,1302.1209010581176,1280.4694253135885,1247.1196253958033,1200.4661216780994,1119.6328450991998,1229.9617837089618,1229.6672489634495,0.7200536824036773,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,8wkd_A,2,384,0.5246045151337361,0.7354582457983194,0.46022244414586655,0.6834869980812074,0.23371937374273935,0.8637075076500574,1.122341455748448,0.46954315962890786,0.674559698970272,tmalign,2,384,427.2246127327283,,,428.58287048339844,427.4262466430664,375.6702798207601,369.7627848111666,433.49251953760785,406.9869402591999,406.31238056022966,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,7sj1_C,16,3136,0.563888836309922,0.39142678347934917,0.4727935621172403,0.30177205925186473,0.4775394021222989,0.6598457984315852,0.9638507466118497,0.4882119968012496,0.5782440006437696,tmalign,16,3136,18598.040705233205,,,18597.511342366535,18597.396381378174,18595.98610051473,18595.490426870492,18598.801153863227,18597.03708099863,18596.458836997987,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,8t06_A,16,3184,0.2510154188853974,0.7455228692568328,0.20252620659381507,0.2562231058254838,0.5914506032582252,0.402287424231569,0.19358953083347943,0.22146396590264658,0.3330029260102808,tmalign,16,3184,14627.942271683085,,,14628.280234018961,14561.462989068801,14788.450916525759,14881.949312881186,14559.897664469185,14684.008223392779,14683.675220466768,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3g7j_B,16,3540,0.15758622197018632,0.8183620689655172,0.06642842088651796,0.37686187226790935,0.28190476149068894,0.23210900487999123,0.19968682026418266,0.12411556963897992,0.2429356057083504,tmalign,16,3540,258.33307154567984,0.4272,0.9869346621305538,246.26669249124825,232.83060893416405,242.94368872245153,262.14456186604696,261.7700353661761,249.19111747601738,248.94818187030904,0.9205062412440359,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,2a6x_B,1,219,0.16879348939106073,0.8802325581395348,0.08671565506508205,0.06165205935637159,0.16942591716845834,0.29445767030119896,0.12659523495369487,0.1639328975123253,0.1632127558584098,tmalign,1,219,15.419636940362452,0.6346560846560847,0.9769139710007699,21.67735105752945,22.976370366083252,17.315746607987776,18.535826673441463,13.472710296283845,18.795601000265158,18.632388244406748,0.8901983159356879,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3x2y_C,18,4086,0.2269430506728978,0.7423177010595312,0.10522371606549398,0.28113344256524686,0.3136850395550331,0.4682081417284078,0.3948178457275117,0.11467494627076871,0.3145038831693937,tmalign,18,4086,846.9907874426441,0.6302346731490059,0.9947449167522375,833.188642528322,832.9265049392978,838.3516967239686,852.5471244642963,849.0493892244638,841.2126715760696,840.8981676929002,0.8895212006867436,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,4cj8_I,7,1651,0.3494255944402795,0.7487066040552645,0.39064427269508134,0.9985390993810835,0.30140144963349613,0.3648103175278242,0.30436293534102277,0.35239336454866826,0.46430143328641893,tmalign,7,1651,535.3455937831853,0.5899069579288025,0.9987471176916035,373.99777494158064,466.05814273016796,449.75246287783995,514.4869369782032,567.2867558228148,474.31641467012133,473.8521132368349,0.6081028449965222,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6uau_A,6,1446,0.10592971819698975,0.9004469122426868,0.286402885891423,0.08554668310615754,0.055784102233629375,0.0791088130178028,0.08717961535415845,0.11925860137204161,0.08537556301675794,tmalign,6,1446,337.2640140759005,,,338.9992387559679,315.9258892725384,288.4172074167352,299.1056672928485,357.27042107551847,319.9436847627217,319.85830919970493,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,7o58_B,24,5808,0.8395658923595561,0.5608256191256948,0.4797870328132793,0.8773233900881476,0.8723463976586406,0.6385888437901837,0.7794334138615651,0.8713175901367898,0.8078019271070653,tmalign,24,5808,3951.6653344847014,0.5,0.984331955922865,3896.1969792097807,3904.295508500471,3901.3092906300244,3908.105613135743,3969.0854721286696,3915.798572720938,3914.990770793831,0.5045449231095858,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,7sp0_B,1,244,0.2426768996920742,1.0,1.0,0.8589864994088808,0.6878682132810354,0.5774634977181753,0.372945174574852,0.22619205077594898,0.5446910871517785,tmalign,1,244,668.552534036949,,,623.9703699747721,631.7625198364258,637.2959696451823,644.345874786377,669.9368015816871,641.4623071648888,640.917616077737,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3e44_A,7,1779,0.6774727415132215,0.7622727140063625,0.6145554225198993,0.9522227417855036,1.9943679698875971,0.7852851954064791,0.9234044100775058,0.6284079489567186,1.0567376532227608,tmalign,7,1779,3459.3754411906657,0.4862204724409449,0.9994274219888643,3760.0858648390995,3717.4439217703684,3700.9553802103937,3559.138167967279,3428.9729692412266,3633.3192608056734,3632.2625231524507,0.384871999468965,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,4cv1_E,2064,550177,0.38074286885502606,0.7223134747744738,0.27075296120170067,0.8929389259748994,0.6999062551778116,0.5425552316259274,0.3946091513341238,0.3424218247109977,0.574486277764752,tmalign,2064,550177,931.806747863401,0.5250793866625851,0.9976537219132767,895.2945112210642,929.5682328108352,935.3668146834008,955.5185257819429,927.7256936769218,928.694755634833,928.1202693570682,0.726900760711576,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,1ild_A,2,514,0.1616044908703997,0.9705882352941176,0.5521390374331551,0.2206078494588534,0.2616403197700327,0.1467740787741016,0.09519197027488001,0.1661764498005815,0.17807813361568986,tmalign,2,514,1416.67096240804,0.5,0.9571984435797666,1412.3964740435283,1411.2257104786959,1412.6163485295633,1415.6901455336604,1417.5343804872657,1413.8926118145428,1413.7145336809272,0.4050594061466115,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,2bek_D,90,23760,0.1851648995355485,0.8838590379228888,0.26206071327547553,0.14062706105135106,0.1397024840912503,0.1980436347331035,0.16466258069371983,0.1918427623182718,0.1669757045775393,tmalign,90,23760,1296.2260228004207,0.5767064869321777,0.9980409912125805,1315.693037655177,1294.0797970051553,1354.0822456862331,1355.3318817024387,1271.2543024094014,1318.0882528916813,1317.921277187104,0.735980277937105,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,2awi_L,5,1460,0.22475497261302113,0.7011026824118245,0.2480075198474493,0.15105350265900294,0.11928982084447691,0.12195650603001316,0.16591532561731967,0.2529229858683215,0.16222762820382683,tmalign,5,1460,269.7827102882609,0.44152249134948096,0.9887764725468429,403.33236192067466,397.41048442342066,449.81207431231934,443.2230995259787,210.9123677049522,380.93807757746913,380.7758499492653,0.7407689526993936,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,7dwo_B,8,2336,1.6604850897278434,0.6061840446007832,0.7169785576425177,1.6157628558576107,1.5748449660116626,1.360386432693252,1.2628956250564167,1.7591139258314954,1.5146007610900873,tmalign,8,2336,187.2085188393009,0.5,0.9995719178082192,126.66925843556722,149.30160341724272,173.18702431163697,176.66024570437995,192.59773640037255,163.6831736538399,162.1685728927498,0.28259336016570147,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,5tnf_C,944,277918,0.11328118568683428,0.902968473652575,0.13012190935171136,0.1384648349115171,0.10933301980811277,0.09561963694591487,0.12000877656037698,0.11426152794896353,0.11553755923497704,tmalign,944,277918,591.2786024162004,0.5258748739635655,0.9969368352256831,546.5569716176451,576.0067334855761,569.6536139951425,565.8022044893088,602.1330904892404,572.0305228153826,571.9149852561476,0.8668149258739717,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,7m8h_C,16,4704,0.15737871666866327,0.9021679131054132,0.10749832041115379,0.14620849979110065,0.16012579014662792,0.13979512625276888,0.16676018829356232,0.15712985673101063,0.15400389224301408,tmalign,16,4704,158.18174024282158,0.5072101169085202,0.9840810826819145,152.264085094134,153.5406813058588,152.2388045860765,154.97474763736776,160.15391271249,154.6344462671854,154.48044237494238,0.8765827622707607,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,7n6n_A,29562,9020536,0.4766598560420657,0.7020102077643344,0.3348717334540751,0.30947991337790826,0.2927419744315904,0.280277825968429,0.3116944971673687,0.5347240797947922,0.3457836581480177,tmalign,29562,9020536,586.8848160599849,0.5077633530889404,0.9941270438761459,580.9901479999254,575.3120037601533,603.3839828445052,602.1915613652365,583.0569807987497,588.986935353714,588.641151695566,0.6592553104220709,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,2hlp_A,571,188099,0.32253851849775234,0.8024588789192689,0.258074750465053,0.27764966423773085,0.24241958184802748,0.24513570701749496,0.3401634395434833,0.32831547117956805,0.2867367727652609,tmalign,571,188099,1503.0336122276653,0.5057986743872352,0.9984257927261142,1475.9470403361527,1350.7904218933893,1418.0152600354302,1435.6165017291373,1521.4292712618796,1440.359699051198,1440.072962278433,0.7403510422610612,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3a9w_A,3,932,0.1652809069751734,0.9295752895752896,0.10439813584920628,0.12421845893065135,0.21082463505722226,0.16456404089927673,0.1908719449756889,0.159141835621645,0.16992418309689686,tmalign,3,932,1188.1716661109738,0.5,0.9957081545064378,1327.4368085861206,1317.1503488676888,1306.2155132961273,1264.4725812925112,1153.9671047741983,1273.8484713633293,1273.6785471802323,0.8913100186572315,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,4gvr_C,18,5670,0.3285497202117463,0.7738413494241829,0.11514012892522385,0.1520583180503713,0.12385624320142799,0.12900986709201367,0.21149375333308099,0.4192155871952669,0.20712675377443218,tmalign,18,5670,1109.2866100542287,0.5,0.9961199294532628,1196.4190046434048,1180.5411316414675,1182.7650424961441,1149.924295229901,1076.537657660231,1157.2374263342297,1157.0302995804552,0.8809798005280389,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,9swq_B,4,1284,0.8430744150879784,0.5938883065455391,0.5954270582639967,0.9838748350739479,0.2905472024128987,0.38290472105145457,0.6436669789254665,0.8848466043812132,0.6371680683689962,tmalign,4,1284,14205.805394347954,,,14316.230834960938,14225.490976186898,14345.506268310546,14353.266276550294,14188.734492083426,14285.84576961842,14285.20860155005,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,2ouv_B,22,7134,0.200868760993629,0.7080894079746138,0.11379050697395607,0.296317186545242,0.1659306454943654,0.1316745591638931,0.15745710396324114,0.2236352482596934,0.195002948685287,tmalign,22,7134,1071.7362398968635,0.6271408767524587,0.9944688611296306,1068.039149555293,994.0494713054763,1068.556353527739,1099.7262190212273,1066.8568917516604,1059.4456170322792,1059.250614083594,0.8806783541556745,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,1z73_A,1,332,0.06471711854416742,,,0.0575520743926366,0.058999535110261715,0.07392295716064316,0.07319006681442261,0.06185372117510502,0.06510367093061382,tmalign,1,332,16.27133098985237,0.38541666666666663,0.972904329731382,6.334910710652669,6.541354709201389,8.44315436226981,11.442071228027343,18.964217021427256,10.345141606315693,10.28003793538508,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,4dfx_E,3,1041,0.3007566819574029,0.9006675998707871,0.2163733584040096,1.541824956734975,2.0282967815796535,0.826742896437645,0.2102697922123803,0.25801833384245043,0.9730305521614209,tmalign,3,1041,218.99706267634198,0.48429347059653083,0.97327270649827,499.4190084669325,489.4371996561686,465.7218583424886,385.37952423095703,200.4302055480634,408.07755924892206,407.1045286967606,0.7568993480942604,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3b8t_A,53,19407,0.12298791932909732,0.8786408659121292,0.19075776927099278,0.17560023320838808,0.12599120785071513,0.111398327688088,0.11054669285714139,0.12396608305392862,0.12950050893165224,tmalign,53,19407,361.9486227207724,0.5616838941575452,0.9946195526655387,385.10609497502446,369.6158871428277,314.7855459899051,328.92390860202386,366.5192876495318,352.9901448718626,352.86064436293094,0.803861783394546,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,7bbx_A,1,352,0.3514103852371177,,,0.4273271958033244,0.2530676701830493,0.2513556445346159,0.22996496935101116,0.3738581663300525,0.3071147292404106,tmalign,1,352,176.12821869702418,0.4585714285714286,0.9938503176390174,153.1239356994629,157.06342612372504,159.22114069321577,164.08896984773523,179.37164696378176,162.57382386558416,162.26670913634376,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,1gyr_C,30,10920,0.35799398602876853,0.6712178711371235,0.20092945077210045,0.2902249973681238,0.20156135561841507,0.2274281191734635,0.34880416383660195,0.3673229900054844,0.2870683252004177,tmalign,30,10920,1809.0371766994206,0.4696261682242991,0.9994171911383454,1687.441126675076,1693.3416185025815,1762.1636392275493,1755.8157748924914,1819.8893277098798,1743.7302974015158,1743.4432290763154,0.7984877403662449,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,8eip_B,6,2191,0.12601290355147032,0.9775824553366925,0.29909275529104745,0.18653257460229927,0.18678595286069644,0.11023995868058618,0.09706713593964066,0.13062154422596453,0.14224943326183742,tmalign,6,2191,260.7129074087981,0.6616247785287748,0.995706093723046,208.51454382472568,205.26117849101624,201.68653362672666,219.11672413749355,279.24078846508354,222.76395370900914,222.6217042757473,0.6966133384319986,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6i7u_A,1,372,0.24730336140360562,0.7362987012987013,0.15073866847769862,0.07081623872121175,0.14327391304753043,0.1483190195368869,0.21434210674329238,0.270060510052876,0.1693623576203595,tmalign,1,372,1399.234660293827,0.5,0.956989247311828,1414.7971890370052,1412.296841298992,1409.7373351050276,1407.4242361998017,1395.8351215780865,1408.0181446437828,1407.8487822861623,0.8062505788341294,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,8x84_C,32,12192,0.2831354541835446,0.9243382417485956,0.45231109247499257,1.3321401743839185,1.41547145601362,1.3360725393285975,0.5996298518524888,0.21470625645122746,0.9796040556059706,tmalign,32,12192,12284.14254195197,0.5,0.9958989501312336,12291.176887313524,12291.143782873949,12290.886975068599,12290.657465889393,12283.486001163827,12289.470222461858,12288.490618406251,0.5435878576562411,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3m0o_B,119,45807,0.13726505536647163,0.7084267864857879,0.11452199965577464,0.21367950598691024,0.15764255580742267,0.1258274019793097,0.11734657227181869,0.14050572244451254,0.15100035169799478,tmalign,119,45807,1057.7891697416942,0.5518203573147069,0.9912679643932009,930.9440735481282,971.9446951869245,976.136866616738,971.9186601051961,1085.1524648188815,987.2193520551737,987.0683517034756,0.8767459647374263,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,1jll_E,22,8491,0.23249868025007095,0.7939917888359416,0.2004806839263291,0.07976912805701003,0.10627353915632679,0.17663906134546062,0.20126887617951578,0.24936569787698687,0.16266326052306002,tmalign,22,8491,1399.9007996713656,0.17541825095057037,0.9855867224992869,1466.6189632205403,1529.8323802117466,1491.984029437357,1487.7604760821473,1370.1664068578389,1469.272451161926,1469.109787901403,0.7851060385729578,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,2pp3_B,15,5925,0.11909651551034128,0.9611535932462243,0.07812413414998354,0.15707484467162025,0.30085795038577284,0.22602698767497656,0.15106390468939485,0.0956378152267997,0.18613230052971283,tmalign,15,5925,644.7984425197711,0.5,0.9971308016877637,842.6284176720513,810.1536963144938,864.7522778316211,812.0928874017392,585.9954146847447,783.12453878093,782.9384064804003,0.9190066675377802,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,8ka0_C,2,810,0.7153751229936326,0.7406629659000793,0.6835360669763935,0.11154861251513166,0.238910211622715,0.2155921459197998,0.3057516153029939,0.8429768313535878,0.3429558833428456,tmalign,2,810,2554.892502028854,,,2484.2609278361,2525.987080383301,2670.0549746546253,2696.598062555841,2524.8326155988475,2580.346732205743,2580.0037763224004,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6bau_B,12,4896,0.20925601243210373,0.5936290729628176,0.013341883118170092,0.14860399719327688,0.20107552453520752,0.21550280787050724,0.16016591406660155,0.21825226456914942,0.1887201016469485,tmalign,12,4896,635.4740152370453,0.561531207133059,0.993388581590102,603.7407169140876,590.1807199535182,595.3347564673888,604.7051790964091,648.2291031368593,608.4380951136525,608.2493750120055,0.9800466984719319,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6l7d_A,99,42931,0.36982369090400435,0.7739250002301358,0.3419333703535533,1.493275105827786,0.5895025017957164,0.4840505084844822,0.44284823030815723,0.3362354859453983,0.669182366472308,tmalign,99,42931,5028.785944738278,0.5191507894574906,0.9979419243788916,5119.952090203963,1751.2775130207672,3333.2366908484996,4860.67140613143,5251.805246493526,4063.3885893396377,4062.7194069731654,0.6560085540253383,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,9j83_A,1,427,2.1072298061512673,0.6639487179487179,0.9286429399678391,0.3233963946501414,0.7540610513903878,1.076306802034378,1.284431960937139,2.3250444839652786,1.152648138595465,tmalign,1,427,32293.81964125622,,,31626.90771484375,31905.321244673294,31297.73990234375,31447.431310705237,32471.86117927573,31749.852270368352,31748.699622229757,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,9cp9_B,3,1298,0.11964127316192734,0.8596414728682171,0.040440255696284594,0.19936700330840218,0.07442866998414198,0.08018718773097384,0.10165971085429192,0.1269505061153711,0.11651861559863622,tmalign,3,1298,880.8359586525427,0.5014157014157015,0.9976878251409609,841.6567872365316,991.6494724909464,918.6792170861188,850.5679301261902,878.5602873976471,896.2227388674868,896.1062202518881,0.9572475694446763,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,4wef_A,20,8620,0.17616481255500074,0.8264245478421458,0.2190658122519847,0.1287388361990452,0.08573465401581092,0.10211767630488441,0.12778337271551468,0.19553928419434125,0.1279827646859193,tmalign,20,8620,2311.8530921338365,0.4912177475592747,0.9981915169185187,2372.3085209846495,2374.7956021055,2321.5035176021015,2376.348790736313,2295.8129775771667,2348.153881801146,2348.02589903646,0.779125704666534,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,8jce_G,144,65232,0.15133401159407708,0.9295162509448223,0.25007015978257296,0.2554620827237765,0.0858367366635781,0.10765784694985658,0.0786835439152099,0.15878739557813984,0.1372855211661122,tmalign,144,65232,46454.65969489499,0.3725461836828611,0.9990117077345089,46454.027992533585,46456.36911962324,46455.73929856807,46453.03053526699,46454.69972680207,46454.77333455879,46454.636049037625,0.7489415479519359,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6ej6_A,1,455,0.1132404982531955,,,0.17208238939444223,0.10916669101764759,0.08692062315681288,0.08689221789339378,0.12002564635030319,0.11501751356251995,tmalign,1,455,1534.2950635302197,,,1799.510986328125,1694.5655924479167,1732.6469096522178,1623.0258493731098,1491.1266866284748,1668.175204885969,1668.0601873724065,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3pnv_A,3,1451,0.6067276646920334,0.6636218033568063,0.3603180295092957,0.3272143171893226,0.2675556617754477,0.36311649322948036,0.5265731639033105,0.637490864577688,0.42439010013504974,tmalign,3,1451,243.21522956267052,0.4678423236514523,0.9963491120226408,310.5052490234375,304.8650432162815,302.50697727764356,331.3407759786654,229.54345919466076,295.75230093813775,295.3279108380027,0.6360310825133451,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,9bc6_C,32,15488,0.5069920930266765,0.4698050560141509,0.322709330380883,0.2654166044667363,0.31750764950577703,0.6655348246269746,0.4635785910931806,0.5073395726301283,0.44387544846455934,tmalign,32,15488,19540.24750588551,,,19546.057772318523,19545.67232131958,19645.508017377157,19589.916446562736,19531.36470788809,19571.70385309322,19571.259977644753,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6m4l_A,2,992,0.1172775849868964,0.8726069246435846,0.040922914291337674,0.13111606612801552,0.0714057357981801,0.1050505123178785,0.14306396427987653,0.11475532483214716,0.11307832067121955,tmalign,2,992,1048.619354084855,,,740.440813700358,755.2213356018067,843.9738126595815,938.9006927808126,1089.3609328285124,873.5795175142142,873.466439193543,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,9hkm_C,3,1512,0.5181571157259877,0.6994063145092894,0.3134603295710085,2.481262435515722,1.2024493100850477,0.669482879521488,0.5841330661973421,0.46651985693043074,1.080769509650006,tmalign,3,1512,22425.794479472297,,,21797.134385850695,22738.41842518682,22567.295868808782,22565.278029096888,22390.193167159494,22411.663975220537,22410.58320571089,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6o4b_G,1035,526729,0.3176412247936895,0.7389244536698778,0.19263775474651817,0.38565951793150144,0.2102038411929438,0.19753894448314596,0.19556793477911996,0.3434913384843432,0.26649231537421086,tmalign,1035,526729,1631.908341277011,0.5243453114766109,0.9969329155220994,1589.633613881968,1595.3667846475553,1596.451167887732,1613.5635259032224,1637.8369310395237,1606.5704046720004,1606.3039123566261,0.8042951607755813,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3dl5_C,76,38544,0.23976655310563172,0.7405173623961511,0.14381927564712743,0.5026824954701098,0.20849015307338797,0.13198569079243405,0.15219561897105546,0.24872368346863813,0.24881552835512508,tmalign,76,38544,14061.45527977839,0.44339025276379296,0.9997060252861618,14663.73869938181,17997.691879746493,8263.4898925531,6670.620374857013,14748.328307392332,12468.77383078615,12468.525015257794,0.8558867496390343,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,2xhn_B,2,1016,0.13782415861689198,,,0.13368284578124684,0.11400732677429916,0.1226909532956779,0.09376174195383033,0.1451078189642659,0.12185013735386403,tmalign,2,1016,826.0131820026752,0.5,0.9468503937007874,825.5749528010687,820.7640880740115,821.7742597579957,824.230713535942,826.6737216620792,823.8035471662193,823.6816970288655,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3jtq_B,4,2088,0.11031548963534964,0.977482555018787,0.3126819667160391,0.15494859342773756,0.06652970192953944,0.07945147314323829,0.11313128372233722,0.11145109903143133,0.10510243025085678,tmalign,4,2088,856.910876571397,0.4693045563549161,0.9987406473467124,818.1706975301107,813.7763129472733,805.3201183172373,802.151811538204,862.9697800391699,820.477744074399,820.3726416441481,0.6860586806306733,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6k0q_A,8,4472,0.12028913191420339,0.6766121809225258,0.003859621317344262,0.0691564812635382,0.06736143004370503,0.06743033012630893,0.08461996008744081,0.13005239771074728,0.08372411984634806,tmalign,8,4472,165.44231058377605,0.5912512030371977,0.9912384888539194,157.56824254989624,158.5936540282599,159.91647983999815,159.28790559942863,166.80668063515202,160.43459253054698,160.35086841070063,0.9873788675365751,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6bl6_B,47,26973,1.500061777736549,0.5805552015984587,0.4752191399012442,1.357412032069678,0.9995818072482228,1.203131461645892,1.3140554455908806,1.5375430965031325,1.282344768611561,tmalign,47,26973,21742.072475380315,0.8588097052417206,0.9999216823407289,21475.24664817634,22788.040527367823,22812.360423122685,23163.8795934735,21566.22938187902,22361.151314803872,22359.86897003526,0.5247025424394847,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,5vec_B,6,3384,0.14641019439596648,0.8549554467304694,0.23932228415592147,0.16194844121734303,0.13755849481870733,0.25161023690928647,0.20756906151097823,0.13451718465391882,0.17864068382204676,tmalign,6,3384,1218.0830407411358,0.5,0.9955673758865248,1082.9889176686604,1109.2448762893678,1133.396431416641,1135.8387168552858,1234.1117319112225,1139.1161348282355,1138.9374941444134,0.7562450917306033,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3o98_B,1,603,0.15392975102967982,0.9568106312292359,0.037037037037037035,0.06113457679748533,0.14187182079661975,0.13153860281253682,0.16759827435016633,0.15466884884837212,0.13136242472103604,tmalign,1,603,274.29490946717624,0.5,0.9734660033167496,264.6136112213135,261.9451172568581,262.97268867492676,261.1213879776001,276.5535606171863,265.44127314957694,265.3099107248559,0.9364289662797125,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,4bl2_B,38,24318,0.595640558830322,0.679107021897402,0.31610683495003394,0.4491666966158411,0.4859627359938857,0.43776521569816396,0.443303975852786,0.6164542760604964,0.48653058004423466,tmalign,38,24318,1368.5220146751642,0.1705308240332743,0.9971475296735419,772.4168691427811,827.5288602240776,798.7142048079905,782.244783282375,1449.2738239689359,926.0357082852321,925.5491777051878,0.6810406947235079,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,5hgv_C,4,2738,0.23944838281443317,0.6463959019392609,0.002934880520059602,0.29128912432740134,0.2607674374732943,0.215229439831871,0.23092155086324195,0.24038779900023868,0.24771907029920945,tmalign,4,2738,708.174621367072,0.24325821943110454,0.9829978364314926,716.5616806745529,717.1328010161718,719.8475689024532,722.094460505328,706.7092437044646,716.4691509605942,716.221431890295,0.980062955911433,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,9sd5_A,1,686,0.11546153710943269,0.7934701492537313,0.26342484617216,0.09358792503674823,0.38075391793002694,0.10941162814075749,0.070534838403159,0.11402631197745601,0.15366292429762954,tmalign,1,686,223.08023403960743,0.5076726342710998,0.9669710041188434,233.97123877207437,233.35495887200037,234.04852295046052,230.7342053068445,221.7819918802629,230.77818355632854,230.6245206320309,0.7035461579466834,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6zy0_A,1,701,0.1130084548512216,0.9957142857142858,0.25,0.09397695958614354,0.16123316809535027,0.09470339984663072,0.09551877555038248,0.11487488762883101,0.1120614381414676,tmalign,1,701,4634.8378505734,,,4487.91015625,4586.973089599609,4472.0039574407765,4505.193588256836,4656.846769158336,4541.785512141111,4541.67345070297,,False,kabsch_exclude_4A,tmalign
